"script_id","imdb_id","title","year","gross","lines_data"
3310,"tt0111149","Shallow Grave",1994,5,667554576634344444667653467344435663077767756764656646555647657464343357745376575577455576534353436666744466344436571277767747755566556545657566464344267645476571
3313,"tt1723811","Shame",2011,4,65777333435534454654330325443377745460043534445454357777755555334655534444344334334342424344344565672
3314,"tt0073692","Shampoo",1975,"",256343342444343344443447771004434453434333347744344343577733533467744200000013345564334133423431256763577775342343453444545444433742334256433443524465546456434534664433343435777777777765734333533256343342444343344443447771004434453434333347744344343577733
7906,"tt1633356","Shark Night 3D",2011,20,377774553474365445357565434632644577757665677336203777775757755764675465547777524775564
9123,"tt0365748","Shaun of the Dead",2004,18,3435423366777777577777743534477436533453577777777777777777777777635667777777775436353446775746344456556774445433324534603673655344454547767542466757446104474446357576334326765544553776243
7526,"tt0041866","She Wore a Yellow Ribbon",1949,"",777744567574576736677774645567476676777447777733
1320,"tt0815236","She's Out of My League",2010,34,776563753543377535774464444527543445777777777253447333343347777756475435344776337347775154477544377777634546775167676114447633
7657,"tt0988045","Sherlock Holmes",2009,242,7777756765773556777777713337746777777777777777762441677777777752572765476677576645477466676774
3323,"tt1104126","Shifty",2008,"",777773346777777777777777777767677777763347777775337777777767777777777777777773433677677677777777773
1324,"tt0073705","Shivers",1975,"",74777777761034377244477742564513762
4948,"tt0084675","Shoot the Moon",1982,"",3012100756501321452012341543243144412445621203322432200302222337400000024445413355577634145354333341325323436413
7126,"tt0338427","Shopgirl",2005,13,45200445200442344525000772034424345430144343323546233642455333000553133424334442305513242032622254344443433763333
4949,"tt2370248","Short Term 12",2013,1,64373513143427200340425553156535403550002423401006622341242001755
4107,"tt0263265","Shortcut to Happiness",2003,"",44563655345657755663677554436534677666723454342446777754637667756575777561
7014,"tt0114436","Showgirls",1995,40,56557000000220000016432520000102163200024067566157544003224044753234410000000001306335744402344024633002343433755122365451024
3331,"tt0126029","Shrek",2001,411,47777777777777777777777777777777733445444354447777776443544564444674434333545777777577655556464777777777777777777777777777777764335544344544777777553445366443567434333363677777757764645744
8649,"tt0298148","Shrek 2",2004,610,742546644331
3332,"tt0413267","Shrek the Third",2007,405,776756556644467667577443677777667777777111014457777777777777777777501347777777777777774043006067666766767766
7740,"tt3397884","Sicario",2015,48,414430254554557777544434677753456643645555465556634437666452345444655465536654776764767656754377777556
3333,"tt0375063","Sideways",2004,100,762577777343677777777777777777777647533537777577776544477774343334547663144234343235774467777765777777777744344777775347764677653677777367777756342663477777434577777777777777777777746633446777577776544477774433344447663234333434234775367777765777777777745
1325,"tt0286106","Signs",2002,341,67464335545776436533624547366766776577777676667777776767777776577677774433376
8215,"tt0384537","Silent Hill",2006,62,"02100010032021630110001000010012242321210"
1329,"tt0090021","Silver Bullet",1985,"",56324463335653547777777776777767632247657766756455661
4959,"tt0075223","Silver Streak",1976,"",77775443335464454233267531323656775777777777777777776777777776537757676777667526662
4960,"tt0090022","Silverado",1985,81,777777777777777777777777777777777777637537765577443367757456544534777455777733675455453267766746
7830,"tt1127715","Sin Nombre",2009,2,7243434446677775545674343675756575677667667754203777477340000774232
3347,"tt0105414","Single White Female",1992,100,432553234440000000000001001420233000132320124343436000000011333351000143433200000000000533044201000
8471,"tt1922777","Sinister",2012,52,554435777635354343434653425435334356433377777657276534345777777777777775413333343144776577775
1333,"tt0105417","Sister Act",1992,293,7531677777777545000004200250025140000371000010373020364263410275677377577742000
3350,"tt0108149","Six Degrees of Separation",1993,13,3443433243335336345435354256355445644463664654663445453442325554447533432542634777743455252336466334445345653444431467753423344003344443455653444343434333220344
6280,"tt0088128","Sixteen Candles",1984,53,37413332037750044022222032524666702343463522413420010442547727642435677774347762105664012075253332555353
4968,"tt0301848","Slash",2002,"",344605655265766465266767775673456546777225433537357557557773717646534367434777537746344453457645
7557,"tt1588398","Sleeping Beauty",2011,"",53341024420210023313002342024325323115410003
5525,"tt0053285","Sleeping Beauty",1959,880,30210000000022000000000000424420000000177777777720162100072
3357,"tt0108160","Sleepless in Seattle",1993,266,2534240452400001423335433630143676332037777645777742477740000475126773405546233732744573001100154540333147775365773463541
3358,"tt0162661","Sleepy Hollow",1999,172,77777366777543456777777753354477773437777677333674465556477777776775367544356777772112557556357777736677753346677777774336357777334777767634276546545747777777677437754345677777111355665624
3361,"tt0117666","Sling Blade",1996,48,234356453677777777764567777777764765577775557656777775544667777776445434444777645435477777777775356777775554467777777143446544677777777755567777777764764677775467566777775454667777776445344345777644436477777777774456777775554377777775
3364,"tt0439815","Slither",2006,10,265300040350244504535775547724444433445345336634332243545400053265300040350244504535775547724444433445345336634332243545400053
5467,"tt3205376","Slow West",2015,"",7775676234777777777776776737767523
3365,"tt1010048","Slumdog Millionaire",2008,170,7777757777777775677767777777766656775576677645666777677777777776776644436366776777777777777724364536777777777767566774656757777757777777776577767777777775746776476677654675777677777777776776645346356776777777777777733464445777777777767566774656752
5468,"tt2063781","Smashed",2012,"",3334430000023510110004343433554333004302314351243320212346334353101103314355532015433442000000014101233335023463444443442
4976,"tt0114478","Smoke",1995,16,777777777777536777677777777777777777777777634543447567777534121377774445444677777777777777777743433447677676377777777777
4978,"tt0076729","Smokey and the Bandit",1977,495,775673777777777777777777777777777777777777777777546773
1340,"tt0475394","Smokin' Aces",2006,47,77777777407737437777777536777777777777407777777600003777776377751177770027775062425443467777777777775
6446,"tt0120832","Snake Eyes",1998,103,70477777777777777667777776677777777777775777727775777374676544552313443557777777776565535
1339,"tt0208092","Snatch.",2000,48,77777777777756777777774777775777777777777777775477565467777777777777545777777777777777777777775777777777777777777777777777777777777777774
9135,"tt0105435","Sneakers",1992,107,7777777557777777777773446656476657767765446766646755777555577777777777777644765777777777777767775547525547366657775557777677777777761
8169,"tt0453548","Snow Angels",2007,0,723242474446533300367142270443331152135421240416433100137474235477732527110770013312437753655342440
1343,"tt0120834","Snow Falling on Cedars",1999,24,767557777777777777753576674352313254577677777463561666500477777777777777544446456620001343546777777777777777732777777777777763
3378,"tt1735898","Snow White and the Huntsman",2012,169,627111242452113244336544257355433342467777543553533341436557746666646755575667757744257741536551004
7406,"tt1706620","Snowpiercer",2013,4,7777757777777742114577456677777765657667764447753775514337773411134131545367777777567676567655765
1342,"tt0108174","So I Married an Axe Murderer",1993,24,64357777544463444433434243343774003343143653322367777634253434466447735533354435545764343574353745677364253
4988,"tt0307479","Solaris",2002,22,777765457555423377777344334533433434455523414435243726134777543333354344355565655544
3387,"tt0120157","Soldier",1998,27,6777777645335455277550453442635556553761434366467730355365767777766444435634775314535326356564457514335655676205454563
8177,"tt0970452","Solomon Kane",2009,"",777777777777777667665455566764675744456576755777756657777377777677755777777777777775766533
4990,"tt0053291","Some Like It Hot",1959,426,777777777777474445777775477777775575674435534565443434342356334342433344757777753677775543544343343454444444537777775374434434344343436346777754357777775444365457755576
3390,"tt0094008","Someone to Watch Over Me",1987,22,753344446647764776466653354453342503446633443244343436656445446344424254566453357773433765576655346753344446647764776466653354453342503446633443244343436656445446344424254566453357773433765576655346
4995,"tt0086336","Something Wicked This Way Comes",1983,"",4777764756767746747737776354677777764777777773577772
7593,"tt0091983","Something Wild",1986,19,777777777777777772776237777766777777777646677767744
1346,"tt0337741","Something's Gotta Give",2003,180,733432332132023324233200002777344332133775471423543434433777753344444456633434343300002134442520344547764632002131143433534750044643345543254434775545542
4998,"tt0081534","Somewhere in Time",1980,"",644157777777777442342457777777756767474466553523564354526577773432443335764773532
5499,"tt3808342","Son of Saul",2015,0,77777777777777777777777777777777777777777777774
7901,"tt1232783","Sorority Row",2009,13,142003310201000001334300000210002301232630000046761100023300011000000000000000026524455652624400
5003,"tt0069303","Sounder",1972,"",777755545434345656414314357777046543132033467742333332444433334333776775576476575653
3394,"tt0945513","Source Code",2011,60,5477452333323334547777343343335443335335677777745334444343436423342313345733453434577776343557337777435454343577714362
1348,"tt0158983","South Park: Bigger Longer & Uncut",1999,89,767555577745777774646767577776757677767777276677757677751
8634,"tt0405336","Southland Tales",2006,"",3100000003577755577642003344457024534600647766646772777577754544354777322267474100031123444133553371775411
7836,"tt1798684","Southpaw",2015,54,777743655642255456441677744565777652367777777777445367476444777777776277677755343677725777776777253645357777777733
5005,"tt0186566","Space Cowboys",2000,146,77777265456546367777777777761466157777777743756677777677776363557777774577365777767767777677777777477777753
